D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
300070531,4,1,3,5,2,2,2,2,2
300070532,4,2,3,5,5,2,2,2,1
300070533,2,2,2,5,2,2,2,2,2
300070534,3,2,3,5,2,2,2,2,2
300070535,2,1,2,5,2,2,2,2,2
300070536,4,3,3,4,2,2,2,2,2
300070537,4,2,4,3,2,2,3,3,2
300070538,2,2,3,3,2,2,2,2,2
300070539,2,1,3,4,3,2,2,2,2
300070540,3,2,3,5,3,2,3,2,2
300070541,4,4,4,1,4,3,4,3,3
300070542,1,1,3,4,4,2,3,3,3
300070543,2,1,3,4,2,2,2,2,2
300070544,4,1,4,3,4,3,3,3,2
300070545,1,1,1,3,2,2,3,1,1
300070546,4,1,4,4,3,3,3,2,2
300070547,4,1,4,4,3,2,3,2,2
300070548,4,3,4,1,4,1,3,2,2
300070549,3,1,3,3,2,1,2,2,2
300070550,3,3,4,3,2,2,3,2,3
300070551,5,3,1,5,3,2,1,1,1
300070552,1,1,1,5,1,1,1,1,1
300070553,5,3,4,2,4,4,4,4,4
300070554,3,2,3,-1,1,1,2,2,2
300070555,1,1,1,5,2,1,1,1,1
300070556,4,2,3,4,2,1,2,2,3
300070557,1,1,2,4,1,2,1,1,2
300070558,5,2,3,4,3,4,2,2,3
300070559,1,1,1,4,1,1,2,2,3
300070560,4,5,5,1,5,3,4,2,2
300070561,2,3,3,3,2,2,3,3,3
300070562,4,4,4,2,2,3,1,2,1
300070563,1,1,2,4,2,2,3,2,2
300070564,1,1,2,5,2,2,2,2,2
300070565,1,1,1,4,1,1,1,1,1
300070566,4,4,4,3,2,2,2,2,3
300070567,5,5,4,2,2,3,3,3,3
300070568,5,5,5,2,5,5,3,4,3
300070569,5,5,4,2,2,3,3,2,4
300070570,4,4,4,4,3,3,5,3,3
300070571,1,1,4,5,3,1,4,2,3
300070572,1,1,3,5,2,1,4,2,2
300070573,1,1,5,5,1,1,4,2,1
300070574,2,5,5,4,3,1,3,3,1
300070575,2,1,3,5,1,1,4,5,1
300070576,1,1,4,5,-2,2,4,2,2
300070577,1,1,4,5,3,2,4,2,2
300070578,1,1,3,4,3,2,4,2,1
300070579,1,1,4,5,4,2,4,2,1
300070580,1,1,4,5,1,1,3,2,2
300070581,4,1,4,5,2,2,2,2,2
300070582,3,1,2,5,3,2,2,2,2
300070583,3,1,2,5,3,2,3,2,2
300070584,4,2,3,4,3,2,2,2,2
300070585,4,2,4,3,-2,2,2,2,2
300070586,4,2,4,4,3,2,2,2,2
300070587,4,2,4,3,3,2,3,2,2
300070588,4,2,4,5,3,2,3,2,2
300070589,3,3,4,2,2,3,2,2,2
300070590,4,2,3,4,2,2,2,2,2
300070591,4,4,2,4,4,4,4,4,4
300070592,5,4,4,2,4,2,3,3,3
300070593,5,5,4,5,2,2,4,4,4
300070594,4,4,4,4,4,4,3,3,4
300070595,4,2,5,-1,3,4,4,2,3
300070596,4,2,2,4,2,2,4,2,4
300070597,2,4,1,4,2,4,2,3,4
300070598,4,5,4,2,4,2,3,3,2
300070599,4,4,2,5,2,1,2,1,2
300070600,2,1,2,3,1,3,2,2,2
