D_INTERVIEW,Q58,Q59,Q60,Q61,Q62,Q63
51070758,2,2,3,3,3,4
51070759,1,2,2,2,2,2
51070760,2,-1,4,4,4,4
51070761,1,3,3,3,3,3
51070762,1,1,1,3,3,4
51070763,1,2,2,4,4,4
51070764,2,2,2,3,4,3
51070765,1,2,1,2,2,2
51070766,1,3,3,4,4,4
51070767,1,3,2,2,2,2
51070768,1,2,2,4,4,2
51070769,1,2,2,3,4,2
51070770,1,3,1,4,2,2
51070771,1,3,3,3,4,4
51070772,3,4,1,4,1,3
51070773,1,2,1,2,2,2
51070774,1,1,2,3,-1,2
51070775,1,2,2,4,4,4
51070776,2,2,2,2,3,3
51070777,1,4,2,4,4,4
51070778,1,2,2,4,2,2
51070779,1,3,3,3,3,3
51070780,1,2,2,3,2,2
51070781,1,2,2,3,3,3
51070782,2,4,2,4,4,4
51070783,1,2,3,4,4,-1
51070784,1,3,2,4,4,4
51070785,1,4,2,2,4,4
51070786,1,2,2,4,4,4
51070787,1,2,3,2,4,3
51070788,1,2,2,4,4,4
51070789,1,2,2,2,4,1
51070790,1,2,1,4,4,4
51070791,1,1,3,2,4,3
51070792,1,4,4,4,4,4
51070793,1,3,2,4,-1,4
51070794,1,1,-1,4,4,4
51070795,1,2,3,2,2,2
51070796,1,2,2,3,2,2
51070797,1,2,2,4,3,3
51070798,2,4,4,4,4,4
51070799,1,2,2,4,2,2
51070800,1,1,2,2,2,2
51070801,1,2,1,2,2,2
51070802,1,1,1,3,2,2
51070803,1,1,1,3,4,4
51070804,1,2,2,4,4,4
51070805,1,1,1,3,-1,3
51070806,1,2,2,3,4,4
51070807,1,2,2,3,4,3
51070808,2,3,2,4,-1,4
51070809,1,2,2,3,3,4
51070810,1,2,2,4,4,4
51070811,2,1,2,3,4,4
51070812,1,2,1,4,4,4
51070813,1,2,2,4,3,2
51070814,1,3,3,4,4,3
51070815,1,-1,3,1,1,1
51070816,1,2,2,3,4,3
51070817,1,2,2,2,2,2
51070818,1,2,2,2,2,2
51070819,1,2,2,3,4,4
51070820,1,1,1,2,2,2
51070821,1,4,2,2,3,4
51070822,1,2,2,2,4,4
51070823,1,2,4,4,4,2
51070824,1,2,2,3,3,3
51070825,1,2,2,2,3,3
51070826,1,2,2,2,3,2
51070827,1,2,2,2,2,2
51070828,1,2,3,3,3,3
51070829,1,2,2,2,2,2
51070830,2,2,2,2,4,4
51070831,1,2,2,2,4,4
51070832,1,2,2,2,2,2
51070833,1,2,1,3,3,3
51070834,1,1,2,3,4,4
51070835,1,1,2,3,4,4
51070836,1,2,1,2,3,3
51070837,1,2,3,4,4,4
51070838,1,2,3,4,4,4
51070839,1,2,2,3,4,4
51070840,1,2,2,4,4,3
51070841,1,2,1,1,-1,4
51070842,1,2,2,2,2,2
51070843,1,2,1,2,2,4
51070844,1,-2,1,2,3,2
51070845,1,2,2,2,2,2
51070846,1,2,2,3,-1,3
51070847,1,2,2,2,2,-1
51070848,1,2,2,4,4,3
51070849,1,3,3,4,4,4
51070850,1,2,2,4,4,4
51070851,1,1,1,2,-1,2
51070852,1,2,1,4,-1,-1
51070853,1,2,3,4,4,-1
51070854,1,1,1,4,4,4
51070855,1,2,2,3,2,2
